Column1,Unnamed0,call_type,received_timestamp,disptach_timestamp,dispatch_time,latitude,longitude,TransactionId,ComputedAPN,StreetAddress,ComputedCity,ComputedState,ComputedZip
1176,1176,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.76004517,-122.4232656,,3588050,3590  19th St,San Francisco,CA,94110
1178,1178,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.77883232,-122.4156425,,354001,100 Larkin St,San Francisco,CA,94102
1184,1184,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.76956853,-122.4224056,,3533003,212 Valencia St,San Francisco,CA,94103
1186,1186,Structure Fire,0 days 22:41:36.000000000,0 days 11:15:41.000000000,-1 days +12:34:05.000000000,37.73585083,-122.503062,,2513026,2700  45th Ave,San Francisco,CA,94116
1188,1188,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.78802755,-122.4478045,,1021030,3355 Sacramento St,San Francisco,CA,94118
1192,1192,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.78415186,-122.4345621,,702038,1640 Steiner St,San Francisco,CA,94115
1197,1197,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.7830705,-122.3906262,,3774241,200 Brannan St,San Francisco,CA,94107
1214,1214,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.74624727,-122.4369204,,6588012,749  27th St,San Francisco,CA,94131
1215,1215,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.77269482,-122.4221883,,3504038,1693 Market St,San Francisco,CA,94103
1216,1216,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1223,1223,Structure Fire,0 days 16:19:43.000000000,0 days 16:19:49.000000000,0 days 00:00:06.000000000,37.71191456,-122.4160003,,6297028,1450 Sunnydale Ave,San Francisco,CA,94134
1232,1232,Structure Fire,0 days 14:59:42.000000000,0 days 15:12:43.000000000,0 days 00:13:01.000000000,37.78020391,-122.4122725,,3703059,1095 Market St,San Francisco,CA,94103
1236,1236,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.75621451,-122.4334438,,3603016,3844  21st St,San Francisco,CA,94114
1238,1238,Structure Fire,0 days 02:40:28.000000000,0 days 02:40:39.000000000,0 days 00:00:11.000000000,37.76957975,-122.4198769,,3531028,1717 Mission St,San Francisco,CA,94103
1239,1239,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.7921084,-122.4009331,,261007,200 Sansome St,San Francisco,CA,94104
1240,1240,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.77269482,-122.4221883,,3504038,1693 Market St,San Francisco,CA,94103
1245,1245,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.78021117,-122.4194324,,766003,450 Mcallister St,San Francisco,CA,94102
1246,1246,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:49.000000000,0 days 00:06:50.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1250,1250,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.72993469,-122.3977444,,5406017,220 Williams Ave,San Francisco,CA,94124
1253,1253,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.78338624,-122.4098537,,340007,34 Turk St,San Francisco,CA,94102
1264,1264,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.75477219,-122.4164211,,3638033,1141 S Van Ness Ave,San Francisco,CA,94110
1268,1268,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.72814508,-122.4564367,,3162007,1430 Plymouth Ave,San Francisco,CA,94112
1272,1272,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.79411691,-122.3965564,,235007,17 Drumm St,San Francisco,CA,94111
1295,1295,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.74581657,-122.4400783,,7518036,5173 Diamond Heights Blvd,San Francisco,CA,94131
1305,1305,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.7867279,-122.4127399,,317028,577 Geary St,San Francisco,CA,94102
1311,1311,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.79394559,-122.4154347,,215022,1335 Washington St,San Francisco,CA,94109
1314,1314,Structure Fire,0 days 22:41:36.000000000,0 days 01:24:04.000000000,-1 days +02:42:28.000000000,37.7604107,-122.4463435,,2661001C,45 Twin Peaks Blvd,San Francisco,CA,94114
1330,1330,Structure Fire,0 days 14:59:42.000000000,0 days 15:00:54.000000000,0 days 00:01:12.000000000,37.76795763,-122.4037477,,3915003,101 Henry Adams St,San Francisco,CA,94103
1333,1333,Structure Fire,0 days 10:32:46.000000000,0 days 10:34:21.000000000,0 days 00:01:35.000000000,-37.783359,122.4166949,,,,,,
1339,1339,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.80894414,-122.4140699,,4002,142 Jefferson St,San Francisco,CA,94133
1344,1344,Structure Fire,0 days 12:04:14.000000000,0 days 12:05:02.000000000,0 days 00:00:48.000000000,37.73795578,-122.4219128,,5714001,129 Highland Ave,San Francisco,CA,94110
1347,1347,Structure Fire,0 days 19:34:15.000000000,0 days 19:34:22.000000000,0 days 00:00:07.000000000,37.76845391,-122.4313429,,3538011,52 Sanchez St,San Francisco,CA,94114
1350,1350,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.75730761,-122.4066198,,4090002,851 Potrero Ave,San Francisco,CA,94110
1355,1355,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.7867279,-122.4127399,,317028,577 Geary St,San Francisco,CA,94102
1388,1388,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.71866363,-122.443891,,7029024,1319 Cayuga Ave,San Francisco,CA,94112
1389,1389,Structure Fire,0 days 02:40:59.000000000,0 days 02:42:29.000000000,0 days 00:01:30.000000000,37.77173646,-122.4236734,,871014,1800 Market St,San Francisco,CA,94102
1394,1394,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.78491247,-122.4086486,,330026,55 Cyril Magnin St,San Francisco,CA,94102
1400,1400,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.78255696,-122.4163494,,336005,440 Turk St,San Francisco,CA,94102
1402,1402,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.77604635,-122.4112888,,3730038,201 8th St,San Francisco,CA,94103
1404,1404,Structure Fire,0 days 19:01:58.000000000,0 days 19:07:35.000000000,0 days 00:05:37.000000000,37.77805779,-122.4400518,,1156022,834 Broderick St,San Francisco,CA,94115
1411,1411,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.78012429,-122.4458936,,1105001,201 Ofarrell St,San Francisco,CA,94118
1414,1414,Structure Fire,0 days 19:17:58.000000000,0 days 19:18:26.000000000,0 days 00:00:28.000000000,37.78657055,-122.4139731,,318020,651 Geary St,San Francisco,CA,94102
1416,1416,Structure Fire,0 days 14:59:42.000000000,0 days 15:12:06.000000000,0 days 00:12:24.000000000,37.78917736,-122.422263,,666030,1441 Van Ness Ave,San Francisco,CA,94109
1422,1422,Structure Fire,0 days 23:58:03.000000000,0 days 00:03:00.000000000,-1 days +00:04:57.000000000,37.7516426,-122.4150243,,6520028A,1051 Shotwell St,San Francisco,CA,94110
1424,1424,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.80447272,-122.4155626,,0050001A,1050 Columbus Ave,San Francisco,CA,94133
1425,1425,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.73823929,-122.5000578,,2442014,3090 Vicente St,San Francisco,CA,94116
1433,1433,Structure Fire,0 days 22:41:36.000000000,0 days 07:41:35.000000000,-1 days +08:59:59.000000000,37.72588117,-122.3924574,,4849016,2401 Keith St,San Francisco,CA,94124
1434,1434,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1438,1438,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.76436586,-122.4588151,,1756001,400 Parnassus Ave,San Francisco,CA,94122
1450,1450,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.72610068,-122.4332047,,6013013,25 Excelsior Ave,San Francisco,CA,94112
1451,1451,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.76559675,-122.4477975,,1271006,879 Clayton St,San Francisco,CA,94117
1462,1462,Structure Fire,0 days 12:04:14.000000000,0 days 12:07:01.000000000,0 days 00:02:47.000000000,37.79188539,-122.3933412,,3717021,150 Spear St,San Francisco,CA,94105
1467,1467,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.71071705,-122.4698495,,7129049,640 Palmetto Ave,San Francisco,CA,94132
1474,1474,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.77388278,-122.4427282,,1207006,329 Lyon St,San Francisco,CA,94117
1478,1478,Structure Fire,0 days 16:19:43.000000000,0 days 16:19:49.000000000,0 days 00:00:06.000000000,37.72993469,-122.3977444,,5406017,220 Williams Ave,San Francisco,CA,94124
1487,1487,Structure Fire,0 days 11:00:33.000000000,0 days 11:01:33.000000000,0 days 00:01:00.000000000,37.73692583,-122.3878149,,4710052,220 Cashmere St,San Francisco,CA,94124
1489,1489,Structure Fire,0 days 22:41:36.000000000,0 days 04:30:54.000000000,-1 days +05:49:18.000000000,37.75279558,-122.4091299,,4267030,2829  24th St,San Francisco,CA,94110
1495,1495,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.72148964,-122.4489097,,6974001C,226 Geneva Ave,San Francisco,CA,94112
1496,1496,Structure Fire,0 days 22:41:36.000000000,0 days 04:30:54.000000000,-1 days +05:49:18.000000000,37.73342303,-122.4820138,,7210003A,2945  26th Ave,San Francisco,CA,94132
1500,1500,Structure Fire,0 days 19:01:58.000000000,0 days 19:04:35.000000000,0 days 00:02:37.000000000,37.71331778,-122.4728759,,7330001,3711  19th Ave,San Francisco,CA,94132
1509,1509,Structure Fire,0 days 19:17:58.000000000,0 days 19:18:26.000000000,0 days 00:00:28.000000000,37.78428162,-122.4046146,,3705007,810 Mission St,San Francisco,CA,94103
1519,1519,Structure Fire,0 days 14:59:42.000000000,0 days 15:00:54.000000000,0 days 00:01:12.000000000,37.75023272,-122.4249992,,6534035,1201 Dolores St,San Francisco,CA,94110
1524,1524,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.76217504,-122.4661806,,1844001,1407 9th Ave,San Francisco,CA,94122
1525,1525,Structure Fire,0 days 14:59:42.000000000,0 days 15:30:16.000000000,0 days 00:30:34.000000000,37.73823929,-122.5000578,,2442014,3090 Vicente St,San Francisco,CA,94116
1528,1528,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.77507596,-122.5112949,,1595057,700 Great Hwy,San Francisco,CA,94121
1534,1534,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.7459563,-122.4542399,,2914054,1 Idora Ave,San Francisco,CA,94127
1542,1542,Structure Fire,0 days 00:26:17.000000000,0 days 00:26:34.000000000,0 days 00:00:17.000000000,37.72439915,-122.3924655,,4881023,1600 Donner Ave,San Francisco,CA,94124
1549,1549,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.75863827,-122.398024,,4099042,597 Arkansas St,San Francisco,CA,94107
1554,1554,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.71413784,-122.4078534,,6239038,245 Arleta Ave,San Francisco,CA,94134
1562,1562,Structure Fire,0 days 19:34:15.000000000,0 days 19:34:22.000000000,0 days 00:00:07.000000000,37.73696234,-122.4125534,,5701015,617 Tompkins Ave,San Francisco,CA,94110
1563,1563,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.78779429,-122.4035297,,310006,2 Geary St,San Francisco,CA,94108
1566,1566,Structure Fire,0 days 02:40:28.000000000,0 days 02:40:39.000000000,0 days 00:00:11.000000000,37.72148964,-122.4489097,,6974001C,226 Geneva Ave,San Francisco,CA,94112
1572,1572,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.71138422,-122.4512051,,7110A033,125 Farragut Ave,San Francisco,CA,94112
1574,1574,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.78900115,-122.4011429,,3707001,601 Market St,San Francisco,CA,94105
1575,1575,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.76559675,-122.4477975,,1271006,879 Clayton St,San Francisco,CA,94117
1576,1576,Structure Fire,0 days 22:41:36.000000000,0 days 22:50:57.000000000,0 days 00:09:21.000000000,37.73823929,-122.5000578,,2442014,3090 Vicente St,San Francisco,CA,94116
1582,1582,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:05.000000000,0 days 00:06:06.000000000,37.7187541,-122.4116733,,6147036,891 University St,San Francisco,CA,94134
1587,1587,Structure Fire,0 days 22:41:36.000000000,0 days 23:07:02.000000000,0 days 00:25:26.000000000,37.79272993,-122.4032865,,259026,345 Montgomery St,San Francisco,CA,94104
1589,1589,Structure Fire,0 days 01:09:50.000000000,0 days 01:10:44.000000000,0 days 00:00:54.000000000,37.71331778,-122.4728759,,7330001,3711  19th Ave,San Francisco,CA,94132
1590,1590,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.7978223,-122.4070162,,161001,601 Broadway,San Francisco,CA,94133
1593,1593,Structure Fire,0 days 10:32:46.000000000,0 days 10:34:21.000000000,0 days 00:01:35.000000000,37.76134014,-122.4639079,,1847038,1450 7th Ave,San Francisco,CA,94122
1600,1600,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.79282365,-122.3970342,,264004,1 California St,San Francisco,CA,94111
1604,1604,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.80544605,-122.4228419,,0453013B,949 N Point St,San Francisco,CA,94109
1605,1605,Structure Fire,0 days 14:59:42.000000000,0 days 15:00:54.000000000,0 days 00:01:12.000000000,37.73342303,-122.4820138,,7210003A,2945  26th Ave,San Francisco,CA,94132
1612,1612,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.78434554,-122.4077851,,341014,902 Market St,San Francisco,CA,94102
1627,1627,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:05.000000000,0 days 00:06:06.000000000,37.78289412,-122.420817,,742009,780 Van Ness Ave,San Francisco,CA,94102
1630,1630,Structure Fire,0 days 15:23:57.000000000,0 days 15:25:12.000000000,0 days 00:01:15.000000000,37.78164558,-122.4306092,,748032,1150 Buchanan St,San Francisco,CA,94115
1634,1634,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.78604472,-122.4265141,,687036,1615 Sutter St,San Francisco,CA,94109
1636,1636,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.78164558,-122.4306092,,748032,1150 Buchanan St,San Francisco,CA,94115
1648,1648,Structure Fire,0 days 12:04:14.000000000,0 days 12:05:02.000000000,0 days 00:00:48.000000000,37.7604107,-122.4463435,,2661001C,45 Twin Peaks Blvd,San Francisco,CA,94114
1650,1650,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.76324376,-122.4631061,,1761040,1350 7th Ave,San Francisco,CA,94122
1666,1666,Structure Fire,0 days 02:40:59.000000000,0 days 02:47:05.000000000,0 days 00:06:06.000000000,37.74624727,-122.4369204,,6588012,749  27th St,San Francisco,CA,94131
1667,1667,Structure Fire,0 days 23:58:03.000000000,0 days 00:00:31.000000000,-1 days +00:02:28.000000000,37.71137971,-122.4503411,,7100039,773 Huron Ave,San Francisco,CA,94112
1670,1670,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.80544605,-122.4228419,,0453013B,949 N Point St,San Francisco,CA,94109
1671,1671,Structure Fire,0 days 15:33:16.000000000,0 days 15:33:27.000000000,0 days 00:00:11.000000000,37.73342303,-122.4820138,,7210003A,2945  26th Ave,San Francisco,CA,94132
1672,1672,Structure Fire,0 days 01:05:03.000000000,0 days 01:05:51.000000000,0 days 00:00:48.000000000,37.78787217,-122.4116992,,306017,573 Post St,San Francisco,CA,94102
1673,1673,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.77269482,-122.4221883,,3504038,1693 Market St,San Francisco,CA,94103
1675,1675,Structure Fire,0 days 23:48:23.000000000,0 days 23:49:31.000000000,0 days 00:01:08.000000000,37.79809081,-122.4087818,,147003,1325 Stockton St,San Francisco,CA,94133
1676,1676,Structure Fire,0 days 22:41:36.000000000,0 days 22:42:57.000000000,0 days 00:01:21.000000000,37.73342303,-122.4820138,,7210003A,2945  26th Ave,San Francisco,CA,94132
1678,1678,Structure Fire,0 days 17:23:20.000000000,0 days 17:25:48.000000000,0 days 00:02:28.000000000,37.75023272,-122.4249992,,6534035,1201 Dolores St,San Francisco,CA,94110
1680,1680,Structure Fire,0 days 19:01:58.000000000,0 days 19:03:22.000000000,0 days 00:01:24.000000000,37.76897127,-122.4479897,,1245016,662 Clayton St,San Francisco,CA,94117
1681,1681,Structure Fire,0 days 02:09:44.000000000,0 days 02:11:03.000000000,0 days 00:01:19.000000000,37.78574028,-122.4138043,,318009,550 Ofarrell St,San Francisco,CA,94102
1685,1685,Structure Fire,0 days 22:41:36.000000000,0 days 23:02:13.000000000,0 days 00:20:37.000000000,37.77973891,-122.4071595,,3725025,988 Howard St,San Francisco,CA,94103
1688,1688,Structure Fire,0 days 22:41:36.000000000,0 days 22:48:56.000000000,0 days 00:07:20.000000000,37.76437321,-122.4174785,,3570050,550 S Van Ness Ave,San Francisco,CA,94110
1689,1689,Structure Fire,0 days 02:09:44.000000000,0 days 02:42:02.000000000,0 days 00:32:18.000000000,37.74033299,-122.4664486,,2931005,44 West Portal Ave,San Francisco,CA,94127
1703,1703,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.79364042,-122.3970103,,235009,20 California St,San Francisco,CA,94111
1724,1724,Structure Fire,0 days 20:11:16.000000000,0 days 20:12:04.000000000,0 days 00:00:48.000000000,37.78570016,-122.4400811,,1052002,1743 Divisadero St,San Francisco,CA,94115
1732,1732,Structure Fire,0 days 16:31:04.000000000,0 days 16:31:24.000000000,0 days 00:00:20.000000000,37.7944919,-122.4080596,,211001,933 Stockton St,San Francisco,CA,94108
1738,1738,Structure Fire,0 days 18:41:07.000000000,0 days 18:41:13.000000000,0 days 00:00:06.000000000,37.75115716,-122.4439684,,2826009,972 Corbett Ave,San Francisco,CA,94131
1744,1744,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.79807163,-122.4498349,,1300001,3550 Pacific Ave,San Francisco,CA,94118
1763,1763,Structure Fire,0 days 12:12:01.000000000,0 days 12:12:04.000000000,0 days 00:00:03.000000000,37.75463259,-122.4187397,,3636006,2640 Mission St,San Francisco,CA,94110
1772,1772,Structure Fire,0 days 10:51:34.000000000,0 days 10:51:37.000000000,0 days 00:00:03.000000000,37.77865785,-122.4165803,,812001,51 Grove St,San Francisco,CA,94102
1781,1781,Structure Fire,0 days 12:43:03.000000000,0 days 12:43:48.000000000,0 days 00:00:45.000000000,37.78347684,-122.4124351,,339013,226 Jones St,San Francisco,CA,94102
1799,1799,Structure Fire,0 days 20:52:17.000000000,0 days 20:52:26.000000000,0 days 00:00:09.000000000,37.78186545,-122.4142853,,345004,200 Golden Gate Ave,San Francisco,CA,94102
1801,1801,Structure Fire,0 days 18:41:07.000000000,0 days 18:41:13.000000000,0 days 00:00:06.000000000,37.79882907,-122.4106186,,129003,1533 Powell St,San Francisco,CA,94133
1814,1814,Structure Fire,0 days 12:29:00.000000000,0 days 12:29:05.000000000,0 days 00:00:05.000000000,37.77233107,-122.5098968,,1691019,850 La Playa St,San Francisco,CA,94121
1820,1820,Structure Fire,0 days 19:33:44.000000000,0 days 19:34:07.000000000,0 days 00:00:23.000000000,37.78264404,-122.4190192,,0741006B,622 Polk St,San Francisco,CA,94102
1824,1824,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.77293079,-122.3897167,,8713002,1000 3rd St,San Francisco,CA,94158
1826,1826,Structure Fire,0 days 21:45:16.000000000,0 days 21:45:41.000000000,0 days 00:00:25.000000000,37.80967302,-122.3663348,,,,,CA,94130
1832,1832,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.77865785,-122.4165803,,812001,51 Grove St,San Francisco,CA,94102
1836,1836,Structure Fire,0 days 20:05:15.000000000,0 days 20:08:11.000000000,0 days 00:02:56.000000000,37.79776124,-122.438158,,514014,2350 Filbert St,San Francisco,CA,94123
1840,1840,Structure Fire,0 days 06:09:11.000000000,0 days 06:09:23.000000000,0 days 00:00:12.000000000,37.79128889,-122.4225149,,622020,1776 Sacramento St,San Francisco,CA,94109
1858,1858,Structure Fire,0 days 16:54:29.000000000,0 days 16:54:40.000000000,0 days 00:00:11.000000000,37.74609498,-122.4069222,,5536006,25 Macedonia St,San Francisco,CA,94110
1873,1873,Structure Fire,0 days 19:33:44.000000000,0 days 19:34:07.000000000,0 days 00:00:23.000000000,37.78444889,-122.4725859,,1420001,200  14th Ave,San Francisco,CA,94118
1887,1887,Structure Fire,0 days 20:11:16.000000000,0 days 20:12:04.000000000,0 days 00:00:48.000000000,37.73978387,-122.4392874,,7525006,157 Berkeley Way,San Francisco,CA,94131
1889,1889,Structure Fire,0 days 12:43:03.000000000,0 days 12:43:48.000000000,0 days 00:00:45.000000000,37.72308025,-122.4523316,,3180001,11 Phelan Ave,San Francisco,CA,94112
1902,1902,Structure Fire,0 days 20:52:17.000000000,0 days 20:52:26.000000000,0 days 00:00:09.000000000,37.78066916,-122.401678,,3752107,133 Shipley St,San Francisco,CA,94107
1956,1956,Structure Fire,0 days 06:09:11.000000000,0 days 06:09:23.000000000,0 days 00:00:12.000000000,37.80967302,-122.3663348,,,,,CA,94130
1958,1958,Structure Fire,0 days 18:22:07.000000000,0 days 18:22:48.000000000,0 days 00:00:41.000000000,37.7862053,-122.4602871,,1361034,134 2nd Ave,San Francisco,CA,94118
1964,1964,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.78650386,-122.4299789,,675039,1788 Sutter St,San Francisco,CA,94115
1966,1966,Structure Fire,0 days 06:09:11.000000000,0 days 06:09:23.000000000,0 days 00:00:12.000000000,37.71914568,-122.4456349,,6971B036,765 Delano Ave,San Francisco,CA,94112
1990,1990,Structure Fire,0 days 12:43:03.000000000,0 days 12:43:48.000000000,0 days 00:00:45.000000000,37.71217949,-122.4024595,,5087003,2201 Bay Shore Blvd,San Francisco,CA,94134
1991,1991,Structure Fire,0 days 02:10:45.000000000,0 days 02:10:51.000000000,0 days 00:00:06.000000000,37.78420567,-122.4076127,,3705042,865 Market St,San Francisco,CA,94103
1996,1996,Structure Fire,0 days 20:05:15.000000000,0 days 20:05:21.000000000,0 days 00:00:06.000000000,37.76690257,-122.4231419,,3546002,340 Valencia St,San Francisco,CA,94103
2001,2001,Structure Fire,0 days 02:10:45.000000000,0 days 02:10:51.000000000,0 days 00:00:06.000000000,37.71065659,-122.4154531,,6357043,551 Sawyer St,San Francisco,CA,94134
2004,2004,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.79807163,-122.4498349,,1300001,3550 Pacific Ave,San Francisco,CA,94118
2007,2007,Structure Fire,0 days 18:16:13.000000000,0 days 18:16:17.000000000,0 days 00:00:04.000000000,37.77194853,-122.4312522,,860041,543 Haight St,San Francisco,CA,94117
2020,2020,Structure Fire,0 days 09:28:31.000000000,0 days 09:29:04.000000000,0 days 00:00:33.000000000,37.76396861,-122.4241483,,3567058,446 Guerrero St,San Francisco,CA,94110
2032,2032,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.78925337,-122.4229472,,666030,1441 Van Ness Ave,San Francisco,CA,94109
2121,2121,Structure Fire,0 days 12:43:03.000000000,0 days 12:43:48.000000000,0 days 00:00:45.000000000,37.76937726,-122.4295114,,3537001,401 Duboce Ave,San Francisco,CA,94114
2133,2133,Structure Fire,0 days 20:17:23.000000000,0 days 20:17:31.000000000,0 days 00:00:08.000000000,37.78537343,-122.4590871,,1040039,306 Arguello Blvd,San Francisco,CA,94118
2144,2144,Structure Fire,0 days 20:17:23.000000000,0 days 20:17:31.000000000,0 days 00:00:08.000000000,37.77397252,-122.4308247,,827006,501 Fillmore St,San Francisco,CA,94117
2182,2182,Structure Fire,0 days 20:03:34.000000000,0 days 20:03:45.000000000,0 days 00:00:11.000000000,37.79017614,-122.4490322,,984024,108 Walnut St,San Francisco,CA,94118
2184,2184,Structure Fire,0 days 18:16:13.000000000,0 days 18:16:17.000000000,0 days 00:00:04.000000000,37.79577785,-122.4049818,,195019,848 Kearny St,San Francisco,CA,94111
2185,2185,Structure Fire,0 days 08:53:25.000000000,0 days 08:53:51.000000000,0 days 00:00:26.000000000,37.77903213,-122.4018433,,3760001,400 5th St,San Francisco,CA,94107
2202,2202,Structure Fire,0 days 16:31:04.000000000,0 days 16:31:24.000000000,0 days 00:00:20.000000000,37.75142522,-122.4329883,,3656015,4050  24th St,San Francisco,CA,94114
2221,2221,Structure Fire,0 days 16:54:29.000000000,0 days 16:54:40.000000000,0 days 00:00:11.000000000,37.7831014,-122.4191817,,742014,711 Eddy St,San Francisco,CA,94102
2231,2231,Structure Fire,0 days 21:45:16.000000000,0 days 21:45:41.000000000,0 days 00:00:25.000000000,37.73607883,-122.3897231,,5306030,1611 Mckinnon Ave,San Francisco,CA,94124
2245,2245,Structure Fire,0 days 12:43:03.000000000,0 days 12:43:48.000000000,0 days 00:00:45.000000000,37.78439649,-122.4169005,,321016,650 Ellis St,San Francisco,CA,94109
